ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,conn_state,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,bytes_total,bytes_ratio,pkts_total,pkts_ratio,proto_tcp,proto_udp,proto_icmp,is_http,is_ssh,Label
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,DoS Hulk
1499343367,CmCRX92h5gxcS3EOc7,172.16.0.1,44386,192.168.10.50,80,tcp,http,SF,5.020824,973,1430,8,5,2403,0.680642907,13,1.5,1,0,0,1,0,DoS Hulk
1499343367,CmCRX92h5gxcS3EOc7,172.16.0.1,44386,192.168.10.50,80,tcp,http,SF,5.020824,973,1430,8,5,2403,0.680642907,13,1.5,1,0,0,1,0,DoS Hulk
1499343960,Ck4yiHBhKF972PQh1,172.16.0.1,48616,192.168.10.50,80,tcp,-,SF,5.485501,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343961,CCne5Z7bmqganx7t3,172.16.0.1,48636,192.168.10.50,80,tcp,-,SF,5.227548,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343963,CUJ5rsWUqCnpZt9y2,172.16.0.1,48674,192.168.10.50,80,tcp,-,SF,5.700068,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343965,CmCZu54TdnOUPsxc0a,172.16.0.1,48694,192.168.10.50,80,tcp,-,SF,5.443247,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343967,CtP2hZ2u3y8viLUa91,172.16.0.1,48732,192.168.10.50,80,tcp,-,SF,5.948573,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343968,CcDc4b41aUBfegCKY8,172.16.0.1,48752,192.168.10.50,80,tcp,-,SF,5.669238,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343970,C8RCJr1qg1usZWXL67,172.16.0.1,48772,192.168.10.50,80,tcp,-,SF,5.412611,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343975,CFITw2OVf7egZUju9,172.16.0.1,48850,192.168.10.50,80,tcp,-,SF,5.338757,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343972,CmFgHatp95wDZh4Pl,172.16.0.1,48810,192.168.10.50,80,tcp,http,SF,8.599212,383,370,5,5,753,1.035040431,10,1,1,0,0,1,0,DoS Slowhttptest
1499343977,CfhB0LwvX7P9JW2Mi,172.16.0.1,48888,192.168.10.50,80,tcp,-,SF,5.831624,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343978,CQBPl2rzLkziZM4yi,172.16.0.1,48908,192.168.10.50,80,tcp,-,SF,5.579659,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343981,CXB4K14aURJkcKCiZd,172.16.0.1,48946,192.168.10.50,80,tcp,-,SF,5.932715,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343982,CdlwQR2HaRNURIpCa5,172.16.0.1,48966,192.168.10.50,80,tcp,-,SF,5.677355,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343984,CeRE9g1R0W5C6kKJxd,172.16.0.1,48986,192.168.10.50,80,tcp,-,SF,5.418379,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343986,Cg97We1ROwQKSBDfn1,172.16.0.1,49024,192.168.10.50,80,tcp,-,SF,5.867169,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343987,CTUmvR2wTwYWQe2eml,172.16.0.1,49044,192.168.10.50,80,tcp,-,SF,5.600178,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343989,CyrJpo1PfTXzZy0bDh,172.16.0.1,49064,192.168.10.50,80,tcp,-,SF,5.340897,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343991,CAqu2l3LAze59yAvPh,172.16.0.1,49102,192.168.10.50,80,tcp,-,SF,5.843409,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343992,CApVF53wnuYHP5SKAl,172.16.0.1,49122,192.168.10.50,80,tcp,-,SF,5.580865,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343994,CjR7GbmSb14Pwedu5,172.16.0.1,49142,192.168.10.50,80,tcp,-,SF,5.330226,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343996,Ckui5c3tk1H47qhlEd,172.16.0.1,49180,192.168.10.50,80,tcp,-,SF,5.795033,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343998,CnG4a217CI9G9KKv3g,172.16.0.1,49200,192.168.10.50,80,tcp,-,SF,5.529298,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343999,C7qfmg4Z117O9UfH2l,172.16.0.1,49220,192.168.10.50,80,tcp,-,SF,5.24133,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344001,CGvSUk1NPAlU5NZGr4,172.16.0.1,49258,192.168.10.50,80,tcp,-,SF,5.706329,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499343973,CqjogN3bmVFBX0nNQ4,172.16.0.1,48830,192.168.10.50,80,tcp,http,SF,34.083345,43906,72170,204,105,116076,0.608374555,309,1.933962264,1,0,0,1,0,DoS Slowhttptest
1499344003,CpGFPx34FVc7Z4zYdc,172.16.0.1,49278,192.168.10.50,80,tcp,-,SF,5.132651,0,0,4,3,0,1,7,1.25,1,0,0,1,0,DoS Slowhttptest
1499344005,CNO9AF2XjRT1E3qdi8,172.16.0.1,49316,192.168.10.50,80,tcp,http,SF,7.554194,602,364,5,5,966,1.652054795,10,1,1,0,0,1,0,DoS Slowhttptest
1499344008,CR5eAbJnsvO0th9cd,172.16.0.1,49356,192.168.10.50,80,tcp,-,SF,5.307715,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344010,CpjRXi45Yw2Tq9EWlk,172.16.0.1,49394,192.168.10.50,80,tcp,-,SF,5.580583,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344012,CEVzOl18PiIPH1bLD3,172.16.0.1,49414,192.168.10.50,80,tcp,-,SF,5.303751,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344014,CzE7ZskSYE8P6sUk4,172.16.0.1,49452,192.168.10.50,80,tcp,-,SF,5.768741,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344016,CjKloF33AjWxqqONya,172.16.0.1,49472,192.168.10.50,80,tcp,-,SF,5.516946,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344017,Cx8TxD3JhPtfDvcn24,172.16.0.1,49492,192.168.10.50,80,tcp,-,SF,5.238746,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344019,CsCtXl4FSqmMVz6yd2,172.16.0.1,49530,192.168.10.50,80,tcp,-,SF,5.713011,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344021,Css49b483THKShj8Ch,172.16.0.1,49550,192.168.10.50,80,tcp,-,SF,5.461288,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344022,CEisjO1SD9xFR84pV2,172.16.0.1,49570,192.168.10.50,80,tcp,-,SF,5.212899,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344023,Ca4ea74YivjqNMeCFf,172.16.0.1,49590,192.168.10.50,80,tcp,-,SF,5.947795,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344024,Ct4oj64erbeWjX1yI,172.16.0.1,49610,192.168.10.50,80,tcp,-,SF,5.687412,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344026,CIHOyz2V43LRnVrwNd,172.16.0.1,49630,192.168.10.50,80,tcp,-,SF,5.427475,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344028,CAieiJ3ZvuJ2xz87lk,172.16.0.1,49668,192.168.10.50,80,tcp,-,SF,5.917806,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344029,CLnnFP1iwNGQA2GZW4,172.16.0.1,49688,192.168.10.50,80,tcp,-,SF,5.629644,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344031,CUzMZG3D8P5AEGubV4,172.16.0.1,49708,192.168.10.50,80,tcp,-,SF,5.36492,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344033,CvoQMH1CeNdTQFFsgg,172.16.0.1,49746,192.168.10.50,80,tcp,-,SF,5.857855,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344033,CvoQMH1CeNdTQFFsgg,172.16.0.1,49746,192.168.10.50,80,tcp,-,SF,5.857855,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344006,C8wPS22e0vqViW50Ie,172.16.0.1,49336,192.168.10.50,80,tcp,http,SF,33.028398,43951,72194,204,105,116145,0.608795623,309,1.933962264,1,0,0,1,0,DoS Slowhttptest
1499344034,C4qclQlZiXVnLoUW8,172.16.0.1,49766,192.168.10.50,80,tcp,-,SF,5.609078,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344039,Cga6mX2sdVe39gGeBf,172.16.0.1,49844,192.168.10.50,80,tcp,-,SF,5.582066,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344036,CRh4dh2U2Lb3Xftolc,172.16.0.1,49786,192.168.10.50,80,tcp,http,SF,9.786582,383,370,5,5,753,1.035040431,10,1,1,0,0,1,0,DoS Slowhttptest
1499344041,CHBmBjSOG2Welj2yd,172.16.0.1,49864,192.168.10.50,80,tcp,-,SF,5.285486,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344043,C0CFyl3lIzMxC7nUcg,172.16.0.1,49902,192.168.10.50,80,tcp,-,SF,5.693909,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS Slowhttptest
1499344565,COPYvk4WI6Q2TCP6g9,172.16.0.1,57836,192.168.10.50,80,tcp,-,SF,0.000188,0,0,2,1,0,1,3,1.5,1,0,0,1,0,DoS slowloris
1499344567,ClGM86zY6eYotho1g,172.16.0.1,57874,192.168.10.50,80,tcp,-,SF,0.000122,0,0,2,1,0,1,3,1.5,1,0,0,1,0,DoS slowloris
1499344563,CdJp7e3sbw5V9OumNg,172.16.0.1,57894,192.168.10.50,80,tcp,-,SF,5.785619,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344567,CkuKEY1Owa3vMeho8k,172.16.0.1,57952,192.168.10.50,80,tcp,-,SF,5.008894,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344568,CwzvK21FP1kUSCJSD3,172.16.0.1,57972,192.168.10.50,80,tcp,-,SF,5.715655,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344570,CBS7xa4Vnomhhi2O1,172.16.0.1,57992,192.168.10.50,80,tcp,-,SF,5.423574,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344572,CAftax4wE6FF1fqaFi,172.16.0.1,58030,192.168.10.50,80,tcp,-,SF,5.904239,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344574,CcsYOt1043n3aJJIWl,172.16.0.1,58050,192.168.10.50,80,tcp,-,SF,5.645198,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344576,C9yDqi2jQD5guYRQh2,172.16.0.1,58088,192.168.10.50,80,tcp,-,SF,5.07259,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344577,CRgbCX3Ljq3NJUehh5,172.16.0.1,58108,192.168.10.50,80,tcp,-,SF,5.809225,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344579,CDpxAx2ETPIqWvYANl,172.16.0.1,58128,192.168.10.50,80,tcp,-,SF,5.55582,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344581,CvYo8O22ErnKLxsgc5,172.16.0.1,58166,192.168.10.50,80,tcp,-,SF,5.033134,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344582,CR31NC2sl1U1lCqsoc,172.16.0.1,58186,192.168.10.50,80,tcp,-,SF,5.775213,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344584,CWLkuh2cOCaXwHteTb,172.16.0.1,58206,192.168.10.50,80,tcp,-,SF,5.509483,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344586,C5ZfDnKmQVqcp7YQ,172.16.0.1,58244,192.168.10.50,80,tcp,-,SF,5.004624,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344587,CZWh9e4ZJit4RAkdN1,172.16.0.1,58264,192.168.10.50,80,tcp,-,SF,5.738241,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344589,CcUXvQ1yDpIu7H9Cf7,172.16.0.1,58284,192.168.10.50,80,tcp,-,SF,5.051068,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344591,COU5Zk1f9tC3Q7OQWh,172.16.0.1,58322,192.168.10.50,80,tcp,http,SF,7.534568,602,364,5,5,966,1.652054795,10,1,1,0,0,1,0,DoS slowloris
1499344594,C9CsXF1irKeMKULwyh,172.16.0.1,58362,192.168.10.50,80,tcp,-,SF,5.425421,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344596,Cbqj061dVzGAxNerN6,172.16.0.1,58400,192.168.10.50,80,tcp,-,SF,5.919133,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344598,CZWe6w3aLtXiaMfMzh,172.16.0.1,58420,192.168.10.50,80,tcp,-,SF,5.663013,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344599,CkYSsI3znInrBEdeig,172.16.0.1,58440,192.168.10.50,80,tcp,-,SF,5.414848,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344601,CZUrzk3nJl8Xo1ReHd,172.16.0.1,58478,192.168.10.50,80,tcp,-,SF,5.880908,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344603,CfdGZ52ZiQbgQ4MBIe,172.16.0.1,58498,192.168.10.50,80,tcp,-,SF,5.625876,0,0,4,3,0,1,7,1.25,1,0,0,1,0,DoS slowloris
1499344605,CVWoSMJcxR5VXQZ54,172.16.0.1,58536,192.168.10.50,80,tcp,-,SF,5.07422,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344606,CPHCM64a2RCdspwPN,172.16.0.1,58560,192.168.10.50,80,tcp,-,SF,5.79748,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344608,CadkCUYlJahUBoz04,172.16.0.1,58580,192.168.10.50,80,tcp,-,SF,5.534991,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344614,Ca2mY51aC7xF8aSIVe,172.16.0.1,58676,192.168.10.50,80,tcp,-,SF,5.122746,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344615,CeakHN2jfauayxERTk,172.16.0.1,58696,192.168.10.50,80,tcp,-,SF,5.875681,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344617,Cxawn83msXSBTdL7Df,172.16.0.1,58716,192.168.10.50,80,tcp,-,SF,5.628319,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344619,CqXGIFnFbUSMaHZP3,172.16.0.1,58754,192.168.10.50,80,tcp,-,SF,5.098271,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499344593,CyEflV1IZax5JpHMr6,172.16.0.1,58342,192.168.10.50,80,tcp,http,SF,32.925542,43951,72198,204,105,116149,0.608761894,309,1.933962264,1,0,0,1,0,DoS slowloris
1499344620,C9BEu42iDwOkJyrzWe,172.16.0.1,58774,192.168.10.50,80,tcp,-,SF,5.839046,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,DoS slowloris
1499343774,CheAt628usD2ye3Qpl,172.16.0.1,45764,192.168.10.50,80,tcp,-,SF,5.885394,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344038,C39qgg4WQjZCT45824,172.16.0.1,49824,192.168.10.50,80,tcp,http,SF,34.134662,43906,72183,204,105,116089,0.608264989,309,1.933962264,1,0,0,1,0,PortScan
1499344127,CkNDNx2qjHZB78Sqgh,172.16.0.1,51192,192.168.10.50,80,tcp,-,SF,5.891861,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344168,CXXrsu3LhdmZd1u6A9,172.16.0.1,51816,192.168.10.50,80,tcp,http,SF,34.297667,43906,72187,204,105,116093,0.608231285,309,1.933962264,1,0,0,1,0,PortScan
1499344864,CK2IN41QeUqmtAfEU,172.16.0.1,34212,192.168.10.50,80,tcp,-,SF,0.000193,0,0,2,1,0,1,3,1.5,1,0,0,1,0,PortScan
1499344949,CEeJTsOjqFuS3ryil,172.16.0.1,35602,192.168.10.50,80,tcp,-,SF,5.802387,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344949,CEeJTsOjqFuS3ryil,172.16.0.1,35602,192.168.10.50,80,tcp,-,SF,5.802387,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344950,C4i16y12B8XaRpSaLh,172.16.0.1,35622,192.168.10.50,80,tcp,-,SF,5.541589,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344950,C4i16y12B8XaRpSaLh,172.16.0.1,35622,192.168.10.50,80,tcp,-,SF,5.541589,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344971,CAAPauSpJzzhO7ZO2,172.16.0.1,35952,192.168.10.50,80,tcp,-,SF,5.85462,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,PortScan
1499344947,CnrKbJ34KqPJ2RAUJ,172.16.0.1,35582,192.168.10.50,80,tcp,http,SF,34.092775,43906,72185,204,105,116091,0.608248137,309,1.933962264,1,0,0,1,0,PortScan
1499344947,CnrKbJ34KqPJ2RAUJ,172.16.0.1,35582,192.168.10.50,80,tcp,http,SF,34.092775,43906,72185,204,105,116091,0.608248137,309,1.933962264,1,0,0,1,0,PortScan
1499344947,CnrKbJ34KqPJ2RAUJ,172.16.0.1,35582,192.168.10.50,80,tcp,http,SF,34.092775,43906,72185,204,105,116091,0.608248137,309,1.933962264,1,0,0,1,0,PortScan
1499343355,CQkFUo4vVT4kFyMYsi,172.16.0.1,44380,192.168.10.50,80,tcp,http,SF,5.185843,1022,2321,8,8,3343,0.440568475,16,1,1,0,0,1,0,Web Attack  Brute Force
1499343355,CQkFUo4vVT4kFyMYsi,172.16.0.1,44380,192.168.10.50,80,tcp,http,SF,5.185843,1022,2321,8,8,3343,0.440568475,16,1,1,0,0,1,0,Web Attack  Brute Force
1499343355,CMkP0f1A62AOdbVmo3,172.16.0.1,44382,192.168.10.50,80,tcp,http,SF,5.057574,736,9880,11,6,10616,0.074587592,17,1.714285714,1,0,0,1,0,Web Attack  Brute Force
1499343361,Cr9nGv1QsH3FKlGao9,172.16.0.1,44384,192.168.10.50,80,tcp,http,SF,5.271272,969,1430,8,6,2399,0.677847659,14,1.285714286,1,0,0,1,0,Web Attack  Brute Force
1499343367,CmCRX92h5gxcS3EOc7,172.16.0.1,44386,192.168.10.50,80,tcp,http,SF,5.020824,973,1430,8,5,2403,0.680642907,13,1.5,1,0,0,1,0,Web Attack  Brute Force
1499343510,CRuzz4i3ZhKg8zxue,172.16.0.1,44388,192.168.10.50,80,tcp,http,SF,1.640792,2145,12716,13,9,14861,0.168750491,22,1.4,1,0,0,1,0,Web Attack  Brute Force
1499343510,CRuzz4i3ZhKg8zxue,172.16.0.1,44388,192.168.10.50,80,tcp,http,SF,1.640792,2145,12716,13,9,14861,0.168750491,22,1.4,1,0,0,1,0,Web Attack  Brute Force
1499343510,C0WWba4FjeoAQNbT1d,172.16.0.1,44390,192.168.10.50,80,tcp,http,SF,5.088805,358,763,5,5,1121,0.469895288,10,1,1,0,0,1,0,Web Attack  Brute Force
1499343510,C0WWba4FjeoAQNbT1d,172.16.0.1,44390,192.168.10.50,80,tcp,http,SF,5.088805,358,763,5,5,1121,0.469895288,10,1,1,0,0,1,0,Web Attack  Brute Force
1499343510,CvztWx3XHle2viQor2,172.16.0.1,44392,192.168.10.50,80,tcp,http,SF,21.405331,5927,19891,29,15,25818,0.29800925,44,1.875,1,0,0,1,0,Web Attack  Brute Force
1499343568,CK1UV849NuP8nFvHv,172.16.0.1,44486,192.168.10.50,80,tcp,-,SF,3.533614,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343568,CKWmBd2cu3R9yT1My2,172.16.0.1,44484,192.168.10.50,80,tcp,-,SF,3.533748,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343568,CCcHxP2qopaZpmZPjl,172.16.0.1,44466,192.168.10.50,80,tcp,-,SF,4.050359,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343568,Cou1jn435kCYxXDCXc,172.16.0.1,44464,192.168.10.50,80,tcp,http,SF,4.139388,4801,17044,28,16,21845,0.281724846,44,1.705882353,1,0,0,1,0,Web Attack  Brute Force
1499343682,CrxF7d1jDrZQLfz6yd,172.16.0.1,44656,192.168.10.50,80,tcp,-,SF,5.538099,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343682,Cxxe0G20gPVvFW326,172.16.0.1,44654,192.168.10.50,80,tcp,-,SF,5.538163,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343681,CHfE561tdt1yJVrP5c,172.16.0.1,44636,192.168.10.50,80,tcp,-,SF,5.947513,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343691,CszFU7157ZPfvQxyC8,172.16.0.1,44734,192.168.10.50,80,tcp,-,SF,5.848559,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343694,CMI1YR22ZQa1xiBedj,172.16.0.1,44754,192.168.10.50,80,tcp,-,SF,5.587794,0,0,4,3,0,1,7,1.25,1,0,0,1,0,Web Attack  Brute Force
1499343696,CzBxPR3OnOTiPQIIJ5,172.16.0.1,44774,192.168.10.50,80,tcp,-,SF,5.294697,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343700,CpdGmp1NAN6d8T06Rf,172.16.0.1,44814,192.168.10.50,80,tcp,-,SF,1.596138,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343698,C4YAuZ16Sr8fY5To25,172.16.0.1,44794,192.168.10.50,80,tcp,-,SF,3.876756,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343681,CoWs8hEqzLiTydvv4,172.16.0.1,44634,192.168.10.50,80,tcp,http,SF,20.84784,16995,36979,84,42,53974,0.459599784,126,1.976744186,1,0,0,1,0,Web Attack  Brute Force
1499343717,CJ3lAslvYiktAFlb5,172.16.0.1,44906,192.168.10.50,80,tcp,-,SF,5.588029,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343717,CcqlPXmxKP1y83HQc,172.16.0.1,44904,192.168.10.50,80,tcp,-,SF,5.597803,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343717,CqkD3r31jF5CskOX8h,172.16.0.1,44886,192.168.10.50,80,tcp,http,SF,6.16183,341,506,5,5,847,0.674556213,10,1,1,0,0,1,0,Web Attack  Brute Force
1499343717,CqkD3r31jF5CskOX8h,172.16.0.1,44886,192.168.10.50,80,tcp,http,SF,6.16183,341,506,5,5,847,0.674556213,10,1,1,0,0,1,0,Web Attack  Brute Force
1499343723,C2eqfx2DlewlcPC0Xd,172.16.0.1,44984,192.168.10.50,80,tcp,-,SF,5.756773,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343725,C6XrvY3kWmSF5PcHg1,172.16.0.1,45004,192.168.10.50,80,tcp,-,SF,5.457686,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343726,CN6ABY1252huI9DLoc,172.16.0.1,45024,192.168.10.50,80,tcp,-,SF,5.185479,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343728,CMU1Rg48dTtr5U9lyd,172.16.0.1,45062,192.168.10.50,80,tcp,-,SF,5.663011,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343730,CKTTmq1RbadrDGmTE3,172.16.0.1,45082,192.168.10.50,80,tcp,-,SF,5.406533,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343732,CzwSgN3huZQN117Q2c,172.16.0.1,45120,192.168.10.50,80,tcp,-,SF,5.86961,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
1499343733,CCBNSi3XyzSvMbF9e8,172.16.0.1,45140,192.168.10.50,80,tcp,-,SF,5.613351,0,0,4,2,0,1,6,1.666666667,1,0,0,1,0,Web Attack  Brute Force
